SystemNotes,guproplanid,guaccountid,enddate,ProPlanCode,B_Isvalid,CAFReserve,SMSSID,VCNO,STBNO,Status,CASType,RefNo,NextRenewal,LCOCode,SubsName,RowNumber,MainKey,DateofActivated,TotalB2BAmount,TotalB2CAmount,ExpiryDate,BillingDetails,id
0,P000100010000100001000000110,M000100010000100001000056799,,DD OKHLA,0,,56799,000023438104,320012196267296,Active,NDS,-,-,LCODL1617,AALKA,1,001EAAB5,,206.50,359.90,5/1/2019 11:59:59 PM,,1
0,P000100010000100001000000110,M000100010000100001000103617,,DD OKHLA,0,,103617,24767D6FE381,400012293041407,Active,CISCO,-,-,LCODL1617,SANJAY,2,CISCO,,206.50,359.90,4/20/2019 11:59:59 PM,,2
0,P000100010000100001000000110,M000100010000100001000179118,,DD OKHLA,0,,179118,000215409707,350117045012323,Active,NDS,-,-,LCODL1617,Dummy,4,009B2F49,,61.36,153.40,4/13/2019 11:59:59 PM,,4
0,P000100010000100001000000110,M000100010000100001000181853,,DD OKHLA,0,,181853,000215396011,350117045024922,Active,NDS,-,-,LCODL1617,Dummy,6,009DD459,,206.50,359.90,4/10/2019 11:59:59 PM,,6
0,P000100010000100001000000110,M000100010000100001000181856,,DD OKHLA,0,,181856,000215412917,350117045025010,Active,NDS,-,-,LCODL1617,Dummy,9,009DD460,,206.50,359.90,4/15/2019 11:59:59 PM,,9
0,P000100010000100001000000110,M000100010000100001000181859,,DD OKHLA,0,,181859,000215395971,350117045079066,Active,NDS,-,-,LCODL1617,Dummy,12,009DD464,,206.50,359.90,4/13/2019 11:59:59 PM,,12
0,P000100010000100001000000110,M000100010000100001000181862,,DD OKHLA,0,,181862,000215395948,350117045080387,Active,NDS,-,-,LCODL1617,Dummy,15,009DD469,,206.50,359.90,4/13/2019 11:59:59 PM,,15
0,P000100010000100001000000110,M000100010000100001000181864,,DD OKHLA,0,,181864,000215413147,350117045085840,Active,NDS,-,-,LCODL1617,Dummy,17,009DD46B,,206.50,359.90,4/10/2019 11:59:59 PM,,17
0,P000100010000100001000000110,M000100010000100001000181867,,DD OKHLA,0,,181867,000215412792,350117045086186,Active,NDS,-,-,LCODL1617,Dummy,20,009DD479,,281.10,454.60,4/24/2019 11:59:59 PM,,20
0,P000100010000100001000000110,M000100010000100001000181870,,DD OKHLA,0,,181870,000215396086,350117045086319,Active,NDS,-,-,LCODL1617,Dummy,23,009DD487,,206.50,359.90,4/15/2019 11:59:59 PM,,23
0,P000100010000100001000000110,M000100010000100001000181871,,DD OKHLA,0,,181871,000215396243,350117045086350,Active,NDS,-,-,LCODL1617,Dummy,24,009DD48B,,239.22,394.12,4/24/2019 11:59:59 PM,,24
0,P000100010000100001000000110,M000100010000100001000181958,,DD OKHLA,0,,181958,000215095696,350117045018726,Active,NDS,-,-,LCODL1617,Dummy,27,009DF0BE,,206.50,359.90,4/15/2019 11:59:59 PM,,27
0,P000100010000100001000000110,M000100010000100001000181963,,DD OKHLA,0,,181963,000215095530,350117045022173,Active,NDS,-,-,LCODL1617,Dummy,32,009DF0DA,,206.50,359.90,4/10/2019 11:59:59 PM,,32
0,P000100010000100001000000110,M000100010000100001000181964,,DD OKHLA,0,,181964,000215095720,350117045022256,Active,NDS,-,-,LCODL1617,Dummy,33,009DF0E2,,206.50,359.90,5/1/2019 11:59:59 PM,,33
0,P000100010000100001000000110,M000100010000100001000181968,,DD OKHLA,0,,181968,000215095571,350117045076385,Active,NDS,-,-,LCODL1617,Dummy,36,009DF116,,206.50,359.90,5/1/2019 11:59:59 PM,,36
0,P000100010000100001000000110,M000100010000100001000181971,,DD OKHLA,0,,181971,000215095498,350117045079876,Active,NDS,-,-,LCODL1617,Dummy,39,009DF134,,206.50,359.90,4/28/2019 11:59:59 PM,,39
0,P000100010000100001000000110,M000100010000100001000181972,,DD OKHLA,0,,181972,000215094707,350117045085295,Active,NDS,-,-,LCODL1617,Dummy,40,009DF140,,206.50,359.90,4/28/2019 11:59:59 PM,,40
0,P000100010000100001000000110,M000100010000100001000181973,,DD OKHLA,0,,181973,000215095126,350117045085451,Active,NDS,-,-,LCODL1617,Dummy,41,009DF148,,139.24,274.94,4/29/2019 11:59:59 PM,,41
0,P000100010000100001000000110,M000100010000100001000181975,,DD OKHLA,0,,181975,000215095191,350117045087804,Active,NDS,-,-,LCODL1617,Dummy,43,009DF157,,206.50,359.90,4/15/2019 11:59:59 PM,,43
0,P000100010000100001000000110,M000100010000100001000182830,,DD OKHLA,0,,182830,000215110586,350117045000674,Active,NDS,-,-,LCODL1617,Dummy,44,009E83D4,,206.50,359.90,4/13/2019 11:59:59 PM,,44
0,P000100010000100001000000110,M000100010000100001000182831,,DD OKHLA,0,,182831,000215110545,350117045000682,Active,NDS,-,-,LCODL1617,Dummy,45,009E83D5,,206.50,359.90,5/1/2019 11:59:59 PM,,45
0,P000100010000100001000000110,M000100010000100001000182833,,DD OKHLA,0,,182833,000215111428,350117045001011,Active,NDS,-,-,LCODL1617,Dummy,47,009E83D7,,212.74,366.98,5/1/2019 11:59:59 PM,,47
0,P000100010000100001000000110,M000100010000100001000182835,,DD OKHLA,0,,182835,000215111345,350117045001052,Active,NDS,-,-,LCODL1617,Dummy,48,009E83D9,,206.50,359.90,4/15/2019 11:59:59 PM,,48
0,P000100010000100001000000110,M000100010000100001000182836,,DD OKHLA,0,,182836,000215110461,350117045001060,Active,NDS,-,-,LCODL1617,Dummy,49,009E83DA,,206.50,359.90,5/1/2019 11:59:59 PM,,49
0,P000100010000100001000000110,M000100010000100001000182837,,DD OKHLA,0,,182837,000215111279,350117045001078,Active,NDS,-,-,LCODL1617,Dummy,50,009E83DE,,206.50,359.90,4/10/2019 11:59:59 PM,,50
0,P000100010000100001000000110,M000100010000100001000182838,,DD OKHLA,0,,182838,000215111600,350117045051479,Active,NDS,-,-,LCODL1617,Dummy,51,009E83DF,,139.24,274.94,4/16/2019 11:59:59 PM,,51
0,P000100010000100001000000110,M000100010000100001000182839,,DD OKHLA,0,,182839,000215111535,350117045051743,Active,NDS,-,-,LCODL1617,Dummy,52,009E83E0,,206.50,359.90,4/15/2019 11:59:59 PM,,52
0,P000100010000100001000000110,M000100010000100001000182840,,DD OKHLA,0,,182840,000215110651,350117045051990,Active,NDS,-,-,LCODL1617,Dummy,53,009E83E2,,206.50,359.90,4/9/2019 11:59:59 PM,,53
0,P000100010000100001000000110,M000100010000100001000182841,,DD OKHLA,0,,182841,000215111493,350117045052055,Active,NDS,-,-,LCODL1617,Dummy,54,009E83E3,,206.50,359.90,4/27/2019 11:59:59 PM,,54
0,P000100010000100001000000110,M000100010000100001000182842,,DD OKHLA,0,,182842,000215110685,350117045052063,Active,NDS,-,-,LCODL1617,Dummy,55,009E83E4,,244.68,400.32,4/21/2019 11:59:59 PM,,55
0,P000100010000100001000000110,M000100010000100001000182843,,DD OKHLA,0,,182843,000215110610,350117045052097,Active,NDS,-,-,LCODL1617,Dummy,56,009E83E5,,206.50,359.90,5/1/2019 11:59:59 PM,,56
0,P000100010000100001000000110,M000100010000100001000182844,,DD OKHLA,0,,182844,000215111576,350117045052121,Active,NDS,-,-,LCODL1617,Dummy,57,009E83E9,,206.50,359.90,4/13/2019 11:59:59 PM,,57
