SystemNotes,guproplanid,guaccountid,enddate,ProPlanCode,B_Isvalid,CAFReserve,SMSSID,VCNO,STBNO,Status,CASType,RefNo,NextRenewal,LCOCode,SubsName,RowNumber,MainKey,DateofActivated,TotalB2BAmount,TotalB2CAmount,ExpiryDate,BillingDetails,id
0,P000100010000100001000000110,M000100010000100001000191687,,DD OKHLA,0,,191687,000218608826,350118253189688,Active,NDS,-,-,LCODL1796,Dummy,14,00AA7F3B,,206.50,305.00,4/13/2019 11:59:59 PM,,14
0,P000100010000100001000000110,M000100010000100001000191693,,DD OKHLA,0,,191693,000218608784,350118253193284,Active,NDS,-,-,LCODL1796,Dummy,19,00AA7F41,,139.24,233.00,4/10/2019 11:59:59 PM,,19
0,P000100010000100001000000110,M000100010000100001000191699,,DD OKHLA,0,,191699,000218608941,350118253189555,Active,NDS,-,-,LCODL1796,Dummy,25,00AA7F47,,139.24,233.00,4/10/2019 11:59:59 PM,,25
0,P000100010000100001000000110,M000100010000100001000191742,,DD OKHLA,0,,191742,000218604858,350118253014068,Active,NDS,-,-,LCODL1796,Dummy,41,00AA7F7C,,206.50,305.00,4/15/2019 11:59:59 PM,,41
0,P000100010000100001000000110,M000100010000100001000191973,,DD OKHLA,0,,191973,000218607067,350118253021105,Active,NDS,-,-,LCODL1796,Dummy,96,00AA811A,,61.36,130.00,4/11/2019 11:59:59 PM,,96
0,P000100010000100001000000110,M000100010000100001000191978,,DD OKHLA,0,,191978,000218607075,350118253013094,Active,NDS,-,-,LCODL1796,Dummy,101,00AA8120,,206.50,305.00,4/15/2019 11:59:59 PM,,101
0,P000100010000100001000000110,M000100010000100001000191981,,DD OKHLA,0,,191981,000218607000,350118253002097,Active,NDS,-,-,LCODL1796,Dummy,104,00AA8123,,139.24,233.00,4/10/2019 11:59:59 PM,,104
0,P000100010000100001000000110,M000100010000100001000191984,,DD OKHLA,0,,191984,000218607240,350118253022772,Active,NDS,-,-,LCODL1796,Dummy,106,00AA8128,,139.24,233.00,4/10/2019 11:59:59 PM,,106
0,P000100010000100001000000110,M000100010000100001000191987,,DD OKHLA,0,,191987,000218607174,350118253022806,Active,NDS,-,-,LCODL1796,Dummy,108,00AA812F,,139.24,233.00,4/10/2019 11:59:59 PM,,108
0,P000100010000100001000000110,M000100010000100001000191989,,DD OKHLA,0,,191989,000218607190,350118253002998,Active,NDS,-,-,LCODL1796,Dummy,109,00AA8133,,206.50,305.00,4/14/2019 11:59:59 PM,,109
0,P000100010000100001000000110,M000100010000100001000192028,,DD OKHLA,0,,192028,000218607851,350118253127290,Active,NDS,-,-,LCODL1796,Dummy,122,00AA816F,,139.24,233.00,4/10/2019 11:59:59 PM,,122
0,P000100010000100001000000110,M000100010000100001000192032,,DD OKHLA,0,,192032,000218607992,350118253007666,Active,NDS,-,-,LCODL1796,Dummy,124,00AA81E3,,139.24,233.00,4/10/2019 11:59:59 PM,,124
0,P000100010000100001000000110,M000100010000100001000192048,,DD OKHLA,0,,192048,000218608057,350118253103598,Active,NDS,-,-,LCODL1796,Dummy,139,00AA8254,,139.24,233.00,4/10/2019 11:59:59 PM,,139
0,P000100010000100001000000110,M000100010000100001000193005,,DD OKHLA,0,,193005,000218605079,350118253108159,Active,NDS,-,-,LCODL1796,Dummy,144,00AB2883,,206.50,305.00,4/14/2019 11:59:59 PM,,144
