SystemNotes,guproplanid,guaccountid,ExpiryDate,ProPlanCode,B_Isvalid,CAFReserve,SMSSID,VCNO,STBNO,Status,CASType,RefNo,NextRenewal,LCOCode,GULCOID,SubsName,RowNumber,MainKey,DateofActivated,TotalB2BAmount,TotalB2CAmount,BillingDetails,id
0,P000100010000100001000000325,M000100010000100001011310550,4/9/2019 12:52:02 AM,DD LUCKNOW 2,0,,11310550,000217679059,350117213096140,Active,NDS,-,-,LCORBR045,M000100010000100001000018989,Dummy,1,009FC2A3,,131.12,258.42,,1
0,P000100010000100001000000325,M000100010000100001011310552,4/9/2019 12:52:02 AM,DD LUCKNOW 2,0,,11310552,000217679109,350117213096173,Active,NDS,-,-,LCORBR045,M000100010000100001000018989,Dummy,2,009FC2A5,,139.24,274.94,,2
0,P000100010000100001000000325,M000100010000100001011310554,4/9/2019 12:52:02 AM,DD LUCKNOW 2,0,,11310554,000217679133,350117213096165,Active,NDS,-,-,LCORBR045,M000100010000100001000018989,Dummy,3,009FC2A7,,112.34,224.20,,3
0,P000100010000100001000000325,M000100010000100001011310557,4/9/2019 12:52:02 AM,DD LUCKNOW 2,0,,11310557,000217678952,350117213096124,Active,NDS,-,-,LCORBR045,M000100010000100001000018989,Dummy,4,009FC2AB,,61.36,153.40,,4
0,P000100010000100001000000325,M000100010000100001011310580,4/9/2019 12:52:02 AM,DD LUCKNOW 2,0,,11310580,000217678887,350117213096108,Active,NDS,-,-,LCORBR045,M000100010000100001000018989,Dummy,5,009FC2C3,,153.88,271.40,,5
0,P000100010000100001000000325,M000100010000100001011310581,4/9/2019 12:52:02 AM,DD LUCKNOW 2,0,,11310581,000217678853,350117213096116,Active,NDS,-,-,LCORBR045,M000100010000100001000018989,Dummy,6,009FC2C4,,111.30,223.02,,6
0,P000100010000100001000000325,M000100010000100001011310583,4/9/2019 12:52:02 AM,DD LUCKNOW 2,0,,11310583,000217679075,350117213096199,Active,NDS,-,-,LCORBR045,M000100010000100001000018989,Dummy,7,009FC2C6,,111.41,223.14,,7
0,P000100010000100001000000325,M000100010000100001011311186,4/9/2019 12:52:02 AM,DD LUCKNOW 2,0,,11311186,000217548932,350117213106931,Active,NDS,-,-,LCORBR045,M000100010000100001000018989,Dummy,8,009FC7DA,,139.24,274.94,,8
0,P000100010000100001000000325,M000100010000100001011311187,4/9/2019 12:52:02 AM,DD LUCKNOW 2,0,,11311187,000217548643,350117213107020,Active,NDS,-,-,LCORBR045,M000100010000100001000018989,Dummy,9,009FC7DB,,206.50,359.90,,9
0,P000100010000100001000000325,M000100010000100001011328340,4/9/2019 12:53:13 AM,DD LUCKNOW 2,0,,11328340,000217350032,350117224062255,Active,NDS,-,-,LCORBR045,M000100010000100001000018989,Dummy,10,00A05629,,139.24,274.94,,10
0,P000100010000100001000000325,M000100010000100001011333986,4/9/2019 12:53:36 AM,DD LUCKNOW 2,0,,11333986,000217870732,350117224062065,Active,NDS,-,-,LCORBR045,M000100010000100001000018989,Dummy,11,00A0802F,,175.78,309.16,,11
0,P000100010000100001000000325,M000100010000100001011334926,4/9/2019 12:52:02 AM,DD LUCKNOW 2,0,,11334926,000217833789,350117263010751,Active,NDS,-,-,LCORBR045,M000100010000100001000018989,Dummy,12,00A0864B,,139.24,274.94,,12
